source_osm,target_osm,street_name,capacity,u_lat,u_lon,v_lat,v_lon
42428980,2499757467,West 169th Street,200,40.8416786,-73.9392999,40.8417297,-73.9394169
42428980,2541754688,Broadway,1800,40.8416786,-73.9392999,40.8418306,-73.9392469
42428984,2499757469,Broadway,1800,40.8424468,-73.9392536,40.8420771,-73.9392635
42428984,42428985,Broadway,1800,40.8424468,-73.9392536,40.843223,-73.939177
42428984,42427143,West 170th Street,200,40.8424468,-73.9392536,40.8434507,-73.9416342
42428985,42427146,West 171st Street,200,40.843223,-73.939177,40.8440509,-73.9411456
42428985,42428989,Broadway,1800,40.843223,-73.939177,40.843942,-73.939025
42428985,42428984,Broadway,1800,40.843223,-73.939177,40.8424468,-73.9392536
42428989,42433044,West 172nd Street,200,40.843942,-73.939025,40.843501,-73.937982
42428989,42428994,Broadway,1800,40.843942,-73.939025,40.8446886,-73.9388653
42428989,42428985,Broadway,1800,40.843942,-73.939025,40.843223,-73.939177
42428994,42427152,West 173rd Street,200,40.8446886,-73.9388653,40.8453757,-73.9405244
42428994,42428998,Broadway,1800,40.8446886,-73.9388653,40.8454318,-73.9386774
42428994,42428989,Broadway,1800,40.8446886,-73.9388653,40.843942,-73.939025
42428998,42429002,Broadway,1800,40.8454318,-73.9386774,40.8462182,-73.9384437
42428998,42428994,Broadway,1800,40.8454318,-73.9386774,40.8446886,-73.9388653
42428998,42449627,West 174th Street,200,40.8454318,-73.9386774,40.8453,-73.938262
42429002,42429006,Broadway,1800,40.8462182,-73.9384437,40.8469437,-73.938228
42429002,42428998,Broadway,1800,40.8462182,-73.9384437,40.8454318,-73.9386774
42429002,42427159,West 175th Street,200,40.8462182,-73.9384437,40.8465308,-73.9400565
42429006,42436812,West 176th Street,200,40.8469437,-73.938228,40.846623,-73.937313
42429006,42429011,Broadway,1800,40.8469437,-73.938228,40.8475489,-73.9380371
42429006,42429002,Broadway,1800,40.8469437,-73.938228,40.8462182,-73.9384437
42429011,42427168,West 177th Street,200,40.8475489,-73.9380371,40.847842,-73.9395229
42429011,42429013,Broadway,1800,40.8475489,-73.9380371,40.847711,-73.937975
42429011,42429006,Broadway,1800,40.8475489,-73.9380371,40.8469437,-73.938228
42429013,42429017,Broadway,1800,40.847711,-73.937975,40.8483863,-73.9376884
42429013,42429011,Broadway,1800,40.847711,-73.937975,40.8475489,-73.9380371
42429017,42449634,West 178th Street,1000,40.8483863,-73.9376884,40.8478794,-73.9363969
42429017,42429023,Broadway,1800,40.8483863,-73.9376884,40.8489521,-73.9370618
42429017,42429013,Broadway,1800,40.8483863,-73.9376884,40.847711,-73.937975
42429023,60926076,West 179th Street,1800,40.8489521,-73.9370618,40.8493131,-73.9389291
42429023,42428094,Broadway,1800,40.8489521,-73.9370618,40.849541,-73.936397
42429023,42429017,Broadway,1800,40.8489521,-73.9370618,40.8483863,-73.9376884
42429029,42444069,West 181st Street,600,40.8501764,-73.9357231,40.8498486,-73.9349596
42429029,42444081,West 181st Street,1000,40.8501764,-73.9357231,40.8504587,-73.9366718
42429029,42429032,Broadway,1800,40.8501764,-73.9357231,40.850774,-73.935426
42429029,42428094,Broadway,1800,40.8501764,-73.9357231,40.849541,-73.936397
42429032,42429035,Broadway,1800,40.850774,-73.935426,40.851434,-73.935083
42429032,42429029,Broadway,1800,40.850774,-73.935426,40.8501764,-73.9357231
42429035,42429044,Broadway,1800,40.851434,-73.935083,40.852058,-73.934776
42429035,42429032,Broadway,1800,40.851434,-73.935083,40.850774,-73.935426
42429035,42438199,West 183rd Street,200,40.851434,-73.935083,40.851021,-73.934098
42429044,42454240,West 184th Street,600,40.852058,-73.934776,40.852339,-73.935716
42429044,42449641,West 184th Street,200,40.852058,-73.934776,40.851615,-73.933667
42429044,42429058,Broadway,1800,40.852058,-73.934776,40.852729,-73.93443
42429044,42429035,Broadway,1800,40.852058,-73.934776,40.851434,-73.935083
42429058,42449644,West 185th Street,200,40.852729,-73.93443,40.852213,-73.933226
42429058,42429072,Broadway,1800,40.852729,-73.93443,40.8532,-73.934193
42429058,42429044,Broadway,1800,40.852729,-73.93443,40.852058,-73.934776
42429072,42445689,West 186th Street,200,40.8532,-73.934193,40.853479,-73.935133
42429072,42429083,Broadway,1800,40.8532,-73.934193,40.8541572,-73.9337034
42429072,42429058,Broadway,1800,40.8532,-73.934193,40.852729,-73.93443
42429083,42436296,West 187th Street,200,40.8541572,-73.9337034,40.8545099,-73.9346217
42429083,42429094,Broadway,1800,40.8541572,-73.9337034,40.855335,-73.933312
42429083,42429072,Broadway,1800,40.8541572,-73.9337034,40.8532,-73.934193
42429094,42450290,West 189th Street,200,40.855335,-73.933312,40.8555926,-73.9342626
42429094,42429100,Broadway,1800,40.855335,-73.933312,40.856503,-73.932761
42429094,42429083,Broadway,1800,40.855335,-73.933312,40.8541572,-73.9337034
42429100,42454300,West 190th Street,200,40.856503,-73.932761,40.856783,-73.933681
42429100,42429104,Broadway,1800,40.856503,-73.932761,40.856716,-73.932631
42429100,42429094,Broadway,1800,40.856503,-73.932761,40.855335,-73.933312
42429104,42427780,Broadway,1800,40.856716,-73.932631,40.857841,-73.932043
42429104,42429100,Broadway,1800,40.856716,-73.932631,40.856503,-73.932761
42429104,42453591,Fairview Avenue,600,40.856716,-73.932631,40.856851,-73.931475
42429109,8904913030,Broadway,1800,40.858271,-73.931818,40.8590785,-73.9314426
42429109,42427780,Broadway,1800,40.858271,-73.931818,40.857841,-73.932043
42429174,42443524,West 196th Street,200,40.860641,-73.930771,40.860862,-73.928817
42429174,42427844,Broadway,1800,40.860641,-73.930771,40.8621121,-73.9300037
42429174,42421783,Broadway,1800,40.860641,-73.930771,40.8593291,-73.9313239
42429184,42431180,Dongan Place,200,40.8634187,-73.9300194,40.863614,-73.928206
42429184,1764647101,Broadway,1800,40.8634187,-73.9300194,40.8625988,-73.929954
42429184,42429211,Broadway,1800,40.8634187,-73.9300194,40.8646634,-73.9289023
42429211,42429212,Broadway,1800,40.8646634,-73.9289023,40.8650807,-73.9281126
42429211,42429184,Broadway,1800,40.8646634,-73.9289023,40.8634187,-73.9300194
42429211,42431180,Arden Street,200,40.8646634,-73.9289023,40.863614,-73.928206
42429212,595729841,Broadway,1800,40.8650807,-73.9281126,40.8652598,-73.9277837
42429212,42429211,Broadway,1800,40.8650807,-73.9281126,40.8646634,-73.9289023
42429215,42432795,Dyckman Street,1800,40.8655306,-73.9272714,40.8645441,-73.9266364
42429215,42441009,Riverside Drive,1800,40.8655306,-73.9272714,40.865631,-73.9284054
42429215,42429216,Broadway,1800,40.8655306,-73.9272714,40.866025,-73.925872
42429215,595729841,Broadway,1800,40.8655306,-73.9272714,40.8652598,-73.9277837
42429216,42440079,Cumming Street,200,40.866025,-73.925872,40.867064,-73.926838
42429216,42429215,Broadway,1800,40.866025,-73.925872,40.8655306,-73.9272714
42429216,42429217,Broadway,1800,40.866025,-73.925872,40.866336,-73.925005
42429217,42437921,Academy Street,600,40.866336,-73.925005,40.8653705,-73.9243885
42429217,42429216,Broadway,1800,40.866336,-73.925005,40.866025,-73.925872
42429217,42429220,Broadway,1800,40.866336,-73.925005,40.867016,-73.92311
42429217,42445637,Academy Street,600,40.866336,-73.925005,40.867133,-73.925514
42429220,42437923,West 204th Street,600,40.867016,-73.92311,40.8660653,-73.9224988
42429220,42429217,Broadway,1800,40.867016,-73.92311,40.866336,-73.925005
42429220,42429222,Broadway,1800,40.867016,-73.92311,40.867707,-73.9212171
42429220,42453349,West 204th Street,600,40.867016,-73.92311,40.867818,-73.923623
42429222,42431242,West 207th Street,1800,40.867707,-73.9212171,40.866759,-73.920612
42429222,42431234,West 207th Street,600,40.867707,-73.9212171,40.868509,-73.9217178
42429222,42429226,Broadway,1800,40.867707,-73.9212171,40.8681187,-73.9197555
42429222,42429220,Broadway,1800,40.867707,-73.9212171,40.867016,-73.92311
42429226,42453354,Isham Street,600,40.8681187,-73.9197555,40.869001,-73.92032
42429226,5071822871,Broadway,1800,40.8681187,-73.9197555,40.8681842,-73.919497
42429226,42437925,Isham Street,600,40.8681187,-73.9197555,40.867275,-73.919215
42429226,42429222,Broadway,1800,40.8681187,-73.9197555,40.867707,-73.9212171
42429228,42449593,West 212th Street,200,40.8685048,-73.918505,40.867633,-73.916588
42429228,42429231,Broadway,1800,40.8685048,-73.918505,40.8689088,-73.9175456
42429228,5071822871,Broadway,1800,40.8685048,-73.918505,40.8681842,-73.919497
42429231,42429236,Broadway,1800,40.8689088,-73.9175456,40.8693238,-73.9167458
42429231,42429228,Broadway,1800,40.8689088,-73.9175456,40.8685048,-73.918505
42429236,42429960,West 214th Street,200,40.8693238,-73.9167458,40.868889,-73.915681
42429236,42429242,Broadway,1800,40.8693238,-73.9167458,40.8698643,-73.9158491
42429236,42429231,Broadway,1800,40.8693238,-73.9167458,40.8689088,-73.9175456
42429242,42454553,West 215th Street,600,40.8698643,-73.9158491,40.869551,-73.915183
42429242,42429244,Broadway,1800,40.8698643,-73.9158491,40.8704145,-73.9151316
42429242,42429236,Broadway,1800,40.8698643,-73.9158491,40.8693238,-73.9167458
42429244,1544809886,Broadway,1800,40.8704145,-73.9151316,40.8707672,-73.9146859
42429244,42446231,West 216th Street,200,40.8704145,-73.9151316,40.870225,-73.914694
42429244,42429242,Broadway,1800,40.8704145,-73.9151316,40.8698643,-73.9158491
42429255,42427507,Broadway,1800,40.871714,-73.9132764,40.8722414,-73.9126036
42429287,1544782730,West 228th Street,200,40.875638,-73.9082537,40.8757242,-73.9083295
42429314,42449187,5th Avenue,1000,40.7815342,-73.9604148,40.7808503,-73.9609089
42429314,42429324,East 86th Street,1000,40.7815342,-73.9604148,40.7808601,-73.9588013
42429324,42429314,East 86th Street,1000,40.7808601,-73.9588013,40.7815342,-73.9604148
42429324,596776164,East 86th Street,1000,40.7808601,-73.9588013,40.7802244,-73.9572984
42429324,42446041,Madison Avenue,1000,40.7808601,-73.9588013,40.7815341,-73.9583086
42429330,596776164,East 86th Street,1000,40.7801496,-73.9571181,40.7802244,-73.9572984
42429330,42454192,Park Avenue,1800,40.7801496,-73.9571181,40.7808233,-73.9566243
42429330,42429334,East 86th Street,1000,40.7801496,-73.9571181,40.7795073,-73.9555832
42429334,42429338,East 86th Street,1000,40.7795073,-73.9555832,40.7788275,-73.9539771
42429334,42429330,East 86th Street,1000,40.7795073,-73.9555832,40.7801496,-73.9571181
42429334,42447132,Lexington Avenue,1000,40.7795073,-73.9555832,40.7788196,-73.9560836
42429338,42429340,East 86th Street,1000,40.7788275,-73.9539771,40.7778838,-73.9517401
42429338,42429334,East 86th Street,1000,40.7788275,-73.9539771,40.7795073,-73.9555832
42429338,42450030,3rd Avenue,1800,40.7788275,-73.9539771,40.7794971,-73.9534887
42429340,42429338,East 86th Street,1000,40.7778838,-73.9517401,40.7788275,-73.9539771
42429340,42429342,East 86th Street,1000,40.7778838,-73.9517401,40.776888,-73.9493698
42429340,42443037,2nd Avenue,1800,40.7778838,-73.9517401,40.7771941,-73.9522399
42429342,42454196,1st Avenue,1800,40.776888,-73.9493698,40.7775516,-73.948881
42429342,42429340,East 86th Street,1000,40.776888,-73.9493698,40.7778838,-73.9517401
42429342,42428037,East 86th Street,1000,40.776888,-73.9493698,40.775932,-73.9471206
42429348,42428037,East 86th Street,200,40.7749461,-73.9447748,40.775932,-73.9471206
42429348,42451773,East End Avenue,200,40.7749461,-73.9447748,40.7756198,-73.9442812
42429348,42451766,East End Avenue,200,40.7749461,-73.9447748,40.7742524,-73.945268
42429353,42427249,Pearl Street,200,40.7072083,-74.0059779,40.7070101,-74.0064417
42429354,6262915548,Gold Street,200,40.7078606,-74.0068365,40.7072416,-74.007454
42429354,42429353,Platt Street,200,40.7078606,-74.0068365,40.7072083,-74.0059779
42429373,42429374,West 13th Street,200,40.735313,-73.994118,40.736668,-73.997341
42429373,42439070,5th Avenue,1000,40.735313,-73.994118,40.7346805,-73.9946012
42429374,42429375,West 13th Street,200,40.736668,-73.997341,40.7378614,-74.0001742
42429374,42430253,6th Avenue,1000,40.736668,-73.997341,40.737361,-73.99684
42429375,42429378,West 13th Street,200,40.7378614,-74.0001742,40.7387436,-74.0024001
42429375,42439073,7th Avenue,1000,40.7378614,-74.0001742,40.7372222,-74.0006278
42429378,42432214,Greenwich Avenue,1000,40.7387436,-74.0024001,40.739375,-74.0027775
42429378,42432211,Greenwich Avenue,1000,40.7387436,-74.0024001,40.7381445,-74.0020422
42429388,42432214,8th Avenue,1000,40.7390953,-74.0030301,40.739375,-74.0027775
42429390,11728146527,West 13th Street,200,40.7393719,-74.0037552,40.7394476,-74.0039828
42429390,6211332483,West 13th Street,200,40.7393719,-74.0037552,40.7391128,-74.0031635
42429394,42436431,Hudson Street,200,40.7400297,-74.0053043,40.7394127,-74.0054071
42429394,11728146527,West 13th Street,200,40.7400297,-74.0053043,40.7394476,-74.0039828
42429412,42431154,Washington Street,200,40.7409542,-74.0074898,40.7403058,-74.0079432
42429412,42454325,Washington Street,200,40.7409542,-74.0074898,40.7416433,-74.0069905
42429412,42429431,West 13th Street,200,40.7409542,-74.0074898,40.7414615,-74.0087032
42429431,42431156,10th Avenue,1000,40.7414615,-74.0087032,40.7407313,-74.00896
42429452,42429457,West 173rd Street,200,40.8429382,-73.9346816,40.84355,-73.936126
42429452,42442723,Amsterdam Avenue,1000,40.8429382,-73.9346816,40.843582,-73.9342105
42429452,42442722,Amsterdam Avenue,1000,40.8429382,-73.9346816,40.8423037,-73.9351235
42429457,42429466,West 173rd Street,200,40.84355,-73.936126,40.844137,-73.937518
42429457,42454611,Audubon Avenue,600,40.84355,-73.936126,40.844201,-73.935653
42429457,42455245,Audubon Avenue,600,40.84355,-73.936126,40.8429245,-73.9365954
42429466,42429474,West 173rd Street,200,40.844137,-73.937518,40.8446487,-73.9387288
42429466,42433044,Saint Nicholas Avenue,1000,40.844137,-73.937518,40.843501,-73.937982
42429466,42433046,Saint Nicholas Avenue,1000,40.844137,-73.937518,40.844788,-73.937043
42429474,42428994,West 173rd Street,200,40.8446487,-73.9387288,40.8446886,-73.9388653
42429474,42449627,Wadsworth Avenue,600,40.8446487,-73.9387288,40.8453,-73.938262
42429479,42449804,Haven Avenue,200,40.8462601,-73.9426268,40.8453393,-73.9423607
42429504,1251958257,Hanover Street,200,40.7053168,-74.0090373,40.7048531,-74.0089272
42429504,42429507,Hanover Street,200,40.7053168,-74.0090373,40.7055699,-74.0090526
42429507,2824895141,Hanover Street,200,40.7055699,-74.0090526,40.7059917,-74.0087767
42429521,42433715,2nd Place,200,40.7064948,-74.0167254,40.7068458,-74.0175734
42429521,42433718,"['3rd Place', 'Little West Street']",200,40.7064948,-74.0167254,40.7074717,-74.0171151
42429530,42446190,East 132nd Street,200,40.8108543,-73.9390289,40.8101814,-73.9374066
42429530,42438235,5th Avenue,1000,40.8108543,-73.9390289,40.8102066,-73.9394953
42429532,42429530,West 132nd Street,200,40.8121691,-73.9421726,40.8108543,-73.9390289
42429532,42434110,Malcolm X Boulevard,1000,40.8121691,-73.9421726,40.8127869,-73.9417352
42429536,2141026534,West 132nd Street,200,40.8134231,-73.9451787,40.8133573,-73.9450192
42429536,42438240,Adam Clayton Powell Jr. Boulevard,1800,40.8134231,-73.9451787,40.8127932,-73.9456451
42429538,42429536,West 132nd Street,200,40.81458,-73.947947,40.8134231,-73.9451787
42429538,42434113,Frederick Douglass Boulevard,1000,40.81458,-73.947947,40.815207,-73.947489
42429538,42435825,Frederick Douglass Boulevard,1000,40.81458,-73.947947,40.813938,-73.948419
42429541,42428876,West 132nd Street,200,40.8193928,-73.9593653,40.8182287,-73.9565816
42429541,42424701,West 132nd Street,200,40.8193928,-73.9593653,40.8197265,-73.9601312
42429541,42434105,12th Avenue,200,40.8193928,-73.9593653,40.8200228,-73.9589033
42429541,42438228,12th Avenue,200,40.8193928,-73.9593653,40.8187841,-73.9598117
42429552,42443817,East 120th Street,200,40.8032304,-73.9446222,40.8025484,-73.9429883
42429552,42435207,5th Avenue,1000,40.8032304,-73.9446222,40.8026041,-73.9450492
42429557,42441895,Riverside Drive,200,40.7985815,-73.9731448,40.7991459,-73.9725352
42429557,42431107,West 100th Street,200,40.7985815,-73.9731448,40.7978263,-73.9713433
42429562,42449597,Church Street,1000,40.7137935,-74.0088231,40.7143576,-74.008378
42429562,42429563,Murray Street,1000,40.7137935,-74.0088231,40.7143998,-74.010163
42429563,42430007,West Broadway,200,40.7143998,-74.010163,40.7138581,-74.0105746
42429563,42429565,Murray Street,1000,40.7143998,-74.010163,40.714913,-74.0113363
42429565,42429570,Murray Street,1000,40.714913,-74.0113363,40.7152226,-74.0132124
42429565,42430009,Greenwich Street,200,40.714913,-74.0113363,40.7143259,-74.0115197
42429570,246858435,Murray Street,1000,40.7152226,-74.0132124,40.7152775,-74.0135224
42429570,42449613,West Street,3500,40.7152226,-74.0132124,40.7164234,-74.0129331
42429570,42429565,Murray Street,1000,40.7152226,-74.0132124,40.714913,-74.0113363
42429595,3588508439,Murray Street,200,40.7155687,-74.0155973,40.7154525,-74.0146236
42429595,42446849,North End Avenue,200,40.7155687,-74.0155973,40.715117,-74.0159482
42429595,42429630,North End Avenue,200,40.7155687,-74.0155973,40.7158297,-74.0153827
42429630,42429595,North End Avenue,200,40.7158297,-74.0153827,40.7155687,-74.0155973
42429630,42446800,North End Avenue,200,40.7158297,-74.0153827,40.7159799,-74.0152648
42429630,42429633,Murray Street,200,40.7158297,-74.0153827,40.7162867,-74.0164449
42429633,42445291,River Terrace,200,40.7162867,-74.0164449,40.7176755,-74.0157766
42429633,42445286,River Terrace,200,40.7162867,-74.0164449,40.7155474,-74.0166469
42429633,42429630,Murray Street,200,40.7162867,-74.0164449,40.7158297,-74.0153827
42429636,42451650,Division Street,1000,40.7142862,-73.9939355,40.7142715,-73.9941371
42429636,7480410410,Eldridge Street,200,40.7142862,-73.9939355,40.7153571,-73.9933988
42429641,3212472963,Hester Street,200,40.7164855,-73.9928237,40.7162541,-73.9920566
42429641,42429643,Eldridge Street,200,40.7164855,-73.9928237,40.717668,-73.9922172
42429643,42429644,Eldridge Street,200,40.717668,-73.9922172,40.7185836,-73.9917491
42429643,42437996,Grand Street,1000,40.717668,-73.9922172,40.7174356,-73.991452
42429643,42451660,Grand Street,1000,40.717668,-73.9922172,40.7179269,-73.9930731
42429644,42432108,Broome Street,200,40.7185836,-73.9917491,40.7183505,-73.9909824
42429644,486867405,Eldridge Street,200,40.7185836,-73.9917491,40.7194191,-73.9913219
42429645,42429646,Eldridge Street,200,40.7195624,-73.9912489,40.72077,-73.9906316
42429645,42429756,Delancey Street,1800,40.7195624,-73.9912489,40.7198217,-73.9921037
